name	old_url	reason	final_url
Shishi-Gashira	https://camellia.iflora.cn/Cutivars/Detail?latin=Shishi-Gashira	redirect_404	https://camellia.iflora.cn/Error/Error404
Shock Wave	https://camellia.iflora.cn/Cutivars/Detail?latin=Shock%20Wave	redirect_404	https://camellia.iflora.cn/Error/Error404
Shokko-Nishiki (Light Of Sechuan Brocade)	https://camellia.iflora.cn/Cutivars/Detail?latin=Shokko-Nishiki%20%28Light%20Of%20Sechuan%20Brocade%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Shokkô-Nishiki (Light Of Sechuan Brocade)	https://camellia.iflora.cn/Cutivars/Detail?latin=Shokk%C3%B4-Nishiki%20%28Light%20Of%20Sechuan%20Brocade%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Shoko	https://camellia.iflora.cn/Cutivars/Detail?latin=Shoko	redirect_404	https://camellia.iflora.cn/Error/Error404
Shot Silk	https://camellia.iflora.cn/Cutivars/Detail?latin=Shot%20Silk	redirect_404	https://camellia.iflora.cn/Error/Error404
Showa Supreme	https://camellia.iflora.cn/Cutivars/Detail?latin=Showa%20Supreme	redirect_404	https://camellia.iflora.cn/Error/Error404
Showa Wabisuke	https://camellia.iflora.cn/Cutivars/Detail?latin=Showa%20Wabisuke	redirect_404	https://camellia.iflora.cn/Error/Error404
Showa-No-Hikari	https://camellia.iflora.cn/Cutivars/Detail?latin=Showa-No-Hikari	redirect_404	https://camellia.iflora.cn/Error/Error404
Showa-No-Sakae	https://camellia.iflora.cn/Cutivars/Detail?latin=Showa-No-Sakae	redirect_404	https://camellia.iflora.cn/Error/Error404
Shuchuka	https://camellia.iflora.cn/Cutivars/Detail?latin=Shuchuka	redirect_404	https://camellia.iflora.cn/Error/Error404
Shuchukaa	https://camellia.iflora.cn/Cutivars/Detail?latin=Shuchukaa	redirect_404	https://camellia.iflora.cn/Error/Error404
Simmons Gypsy	https://camellia.iflora.cn/Cutivars/Detail?latin=Simmons%20Gypsy	redirect_404	https://camellia.iflora.cn/Error/Error404
Single Heart Butterfly	https://camellia.iflora.cn/Cutivars/Detail?latin=Single%20Heart%20Butterfly	redirect_404	https://camellia.iflora.cn/Error/Error404
Small Leaf Peony	https://camellia.iflora.cn/Cutivars/Detail?latin=Small%20Leaf%20Peony	redirect_404	https://camellia.iflora.cn/Error/Error404
Small Magnolia	https://camellia.iflora.cn/Cutivars/Detail?latin=Small%20Magnolia	redirect_404	https://camellia.iflora.cn/Error/Error404
Small Osmanthus Leaf	https://camellia.iflora.cn/Cutivars/Detail?latin=Small%20Osmanthus%20Leaf	redirect_404	https://camellia.iflora.cn/Error/Error404
Sode-Gakushi	https://camellia.iflora.cn/Cutivars/Detail?latin=Sode-Gakushi	redirect_404	https://camellia.iflora.cn/Error/Error404
Songsike	https://camellia.iflora.cn/Cutivars/Detail?latin=Songsike	redirect_404	https://camellia.iflora.cn/Error/Error404
Soshi-Arai (Washed Out Writing)	https://camellia.iflora.cn/Cutivars/Detail?latin=Soshi-Arai%20%28Washed%20Out%20Writing%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Sotan	https://camellia.iflora.cn/Cutivars/Detail?latin=Sotan	redirect_404	https://camellia.iflora.cn/Error/Error404
Souv. De Bahuaud Litou	https://camellia.iflora.cn/Cutivars/Detail?latin=Souv.%20De%20Bahuaud%20Litou	redirect_404	https://camellia.iflora.cn/Error/Error404
Sparkling Burgundy Blush	https://camellia.iflora.cn/Cutivars/Detail?latin=Sparkling%20Burgundy%20Blush	redirect_404	https://camellia.iflora.cn/Error/Error404
Spinel Pink Peony	https://camellia.iflora.cn/Cutivars/Detail?latin=Spinel%20Pink%20Peony	redirect_404	https://camellia.iflora.cn/Error/Error404
St. Andre	https://camellia.iflora.cn/Cutivars/Detail?latin=St.%20Andre	redirect_404	https://camellia.iflora.cn/Error/Error404
Stardust	https://camellia.iflora.cn/Cutivars/Detail?latin=Stardust	redirect_404	https://camellia.iflora.cn/Error/Error404
Stephanie Cassagne Grimm	https://camellia.iflora.cn/Cutivars/Detail?latin=Stephanie%20Cassagne%20Grimm	redirect_404	https://camellia.iflora.cn/Error/Error404
Stephanie Cassagne Grimm Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=Stephanie%20Cassagne%20Grimm%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Stephanie's Crimson Star	https://camellia.iflora.cn/Cutivars/Detail?latin=Stephanie%27s%20Crimson%20Star	redirect_404	https://camellia.iflora.cn/Error/Error404
Stephanie's Soft Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=Stephanie%27s%20Soft%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Stephanie's Super Nova	https://camellia.iflora.cn/Cutivars/Detail?latin=Stephanie%27s%20Super%20Nova	redirect_404	https://camellia.iflora.cn/Error/Error404
Stephanie's Tiny Star	https://camellia.iflora.cn/Cutivars/Detail?latin=Stephanie%27s%20Tiny%20Star	redirect_404	https://camellia.iflora.cn/Error/Error404
Stephen Louis Cassagne	https://camellia.iflora.cn/Cutivars/Detail?latin=Stephen%20Louis%20Cassagne	redirect_404	https://camellia.iflora.cn/Error/Error404
Steven Sawada	https://camellia.iflora.cn/Cutivars/Detail?latin=Steven%20Sawada	redirect_404	https://camellia.iflora.cn/Error/Error404
Stevens Plant	https://camellia.iflora.cn/Cutivars/Detail?latin=Stevens%20Plant	redirect_404	https://camellia.iflora.cn/Error/Error404
Stop!	https://camellia.iflora.cn/Cutivars/Detail?latin=Stop%21	redirect_404	https://camellia.iflora.cn/Error/Error404
Strawberry Moon	https://camellia.iflora.cn/Cutivars/Detail?latin=Strawberry%20Moon	redirect_404	https://camellia.iflora.cn/Error/Error404
Strother'schoice	https://camellia.iflora.cn/Cutivars/Detail?latin=Strother%27schoice	redirect_404	https://camellia.iflora.cn/Error/Error404
Sue Kendall Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=Sue%20Kendall%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Summer Wind 'n Waves	https://camellia.iflora.cn/Cutivars/Detail?latin=Summer%20Wind%20%27n%20Waves	redirect_404	https://camellia.iflora.cn/Error/Error404
Superior Chrysanthemum Petal	https://camellia.iflora.cn/Cutivars/Detail?latin=Superior%20Chrysanthemum%20Petal	redirect_404	https://camellia.iflora.cn/Error/Error404
Superior Crimson	https://camellia.iflora.cn/Cutivars/Detail?latin=Superior%20Crimson	redirect_404	https://camellia.iflora.cn/Error/Error404
Superior Peony	https://camellia.iflora.cn/Cutivars/Detail?latin=Superior%20Peony	redirect_404	https://camellia.iflora.cn/Error/Error404
Susie B	https://camellia.iflora.cn/Cutivars/Detail?latin=Susie%20B	redirect_404	https://camellia.iflora.cn/Error/Error404
Swamp Buggy	https://camellia.iflora.cn/Cutivars/Detail?latin=Swamp%20Buggy	redirect_404	https://camellia.iflora.cn/Error/Error404
Sweet William	https://camellia.iflora.cn/Cutivars/Detail?latin=Sweet%20William	redirect_404	https://camellia.iflora.cn/Error/Error404
T. C. Patin	https://camellia.iflora.cn/Cutivars/Detail?latin=T.%20C.%20Patin	redirect_404	https://camellia.iflora.cn/Error/Error404
T. C. Patin Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=T.%20C.%20Patin%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
T. P. Bowen	https://camellia.iflora.cn/Cutivars/Detail?latin=T.%20P.%20Bowen	redirect_404	https://camellia.iflora.cn/Error/Error404
T. S. Clower, Jr.	https://camellia.iflora.cn/Cutivars/Detail?latin=T.%20S.%20Clower%2C%20Jr.	redirect_404	https://camellia.iflora.cn/Error/Error404
Tai-Tai	https://camellia.iflora.cn/Cutivars/Detail?latin=Tai-Tai	redirect_404	https://camellia.iflora.cn/Error/Error404
Taiyo (The Sun)	https://camellia.iflora.cn/Cutivars/Detail?latin=Taiyo%20%28The%20Sun%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Taiyô (The Sun)	https://camellia.iflora.cn/Cutivars/Detail?latin=Taiy%C3%B4%20%28The%20Sun%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Tali Queen	https://camellia.iflora.cn/Cutivars/Detail?latin=Tali%20Queen	redirect_404	https://camellia.iflora.cn/Error/Error404
Tama Anemone	https://camellia.iflora.cn/Cutivars/Detail?latin=Tama%20Anemone	redirect_404	https://camellia.iflora.cn/Error/Error404
Tama Velvet	https://camellia.iflora.cn/Cutivars/Detail?latin=Tama%20Velvet	redirect_404	https://camellia.iflora.cn/Error/Error404
Tammia Speckled	https://camellia.iflora.cn/Cutivars/Detail?latin=Tammia%20Speckled	redirect_404	https://camellia.iflora.cn/Error/Error404
Tancho	https://camellia.iflora.cn/Cutivars/Detail?latin=Tancho	redirect_404	https://camellia.iflora.cn/Error/Error404
Taro-An (Name Given To Japanese Tea House)	https://camellia.iflora.cn/Cutivars/Detail?latin=Taro-An%20%28Name%20Given%20To%20Japanese%20Tea%20House%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Taro-Kaja	https://camellia.iflora.cn/Cutivars/Detail?latin=Taro-Kaja	redirect_404	https://camellia.iflora.cn/Error/Error404
Teddy, Jr.	https://camellia.iflora.cn/Cutivars/Detail?latin=Teddy%2C%20Jr.	redirect_404	https://camellia.iflora.cn/Error/Error404
The Surrealist	https://camellia.iflora.cn/Cutivars/Detail?latin=The%20Surrealist	redirect_404	https://camellia.iflora.cn/Error/Error404
Tiffy J	https://camellia.iflora.cn/Cutivars/Detail?latin=Tiffy%20J	redirect_404	https://camellia.iflora.cn/Error/Error404
Tini Faces	https://camellia.iflora.cn/Cutivars/Detail?latin=Tini%20Faces	redirect_404	https://camellia.iflora.cn/Error/Error404
Tip Top	https://camellia.iflora.cn/Cutivars/Detail?latin=Tip%20Top	redirect_404	https://camellia.iflora.cn/Error/Error404
Tokamachi	https://camellia.iflora.cn/Cutivars/Detail?latin=Tokamachi	redirect_404	https://camellia.iflora.cn/Error/Error404
Tomorrow, Leanne's	https://camellia.iflora.cn/Cutivars/Detail?latin=Tomorrow%2C%20Leanne%27s	redirect_404	https://camellia.iflora.cn/Error/Error404
Tomorrow, Marbury's Light Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=Tomorrow%2C%20Marbury%27s%20Light%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Totenko	https://camellia.iflora.cn/Cutivars/Detail?latin=Totenko	redirect_404	https://camellia.iflora.cn/Error/Error404
Tressie Dease	https://camellia.iflora.cn/Cutivars/Detail?latin=Tressie%20Dease	redirect_404	https://camellia.iflora.cn/Error/Error404
Tsubaki's Bona Bella	https://camellia.iflora.cn/Cutivars/Detail?latin=Tsubaki%27s%20Bona%20Bella	redirect_404	https://camellia.iflora.cn/Error/Error404
Tsuki-Sekai	https://camellia.iflora.cn/Cutivars/Detail?latin=Tsuki-Sekai	redirect_404	https://camellia.iflora.cn/Error/Error404
Tubilation	https://camellia.iflora.cn/Cutivars/Detail?latin=Tubilation	redirect_404	https://camellia.iflora.cn/Error/Error404
Udy Kerr	https://camellia.iflora.cn/Cutivars/Detail?latin=Udy%20Kerr	redirect_404	https://camellia.iflora.cn/Error/Error404
Ume-Gaki	https://camellia.iflora.cn/Cutivars/Detail?latin=Ume-Gaki	redirect_404	https://camellia.iflora.cn/Error/Error404
Uncle Sam Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=Uncle%20Sam%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Unforgettable White	https://camellia.iflora.cn/Cutivars/Detail?latin=Unforgettable%20White	redirect_404	https://camellia.iflora.cn/Error/Error404
Unryu	https://camellia.iflora.cn/Cutivars/Detail?latin=Unryu	redirect_404	https://camellia.iflora.cn/Error/Error404
Valtevareda Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=Valtevareda%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Vanilla Moon	https://camellia.iflora.cn/Cutivars/Detail?latin=Vanilla%20Moon	redirect_404	https://camellia.iflora.cn/Error/Error404
Vergine Di Colle Beato	https://camellia.iflora.cn/Cutivars/Detail?latin=Vergine%20Di%20Colle%20Beato	redirect_404	https://camellia.iflora.cn/Error/Error404
Vermillion Purple Gown	https://camellia.iflora.cn/Cutivars/Detail?latin=Vermillion%20Purple%20Gown	redirect_404	https://camellia.iflora.cn/Error/Error404
Vernice Ann	https://camellia.iflora.cn/Cutivars/Detail?latin=Vernice%20Ann	redirect_404	https://camellia.iflora.cn/Error/Error404
Vernon E. Howell, Jr.	https://camellia.iflora.cn/Cutivars/Detail?latin=Vernon%20E.%20Howell%2C%20Jr.	redirect_404	https://camellia.iflora.cn/Error/Error404
Vestito Rosso	https://camellia.iflora.cn/Cutivars/Detail?latin=Vestito%20Rosso	redirect_404	https://camellia.iflora.cn/Error/Error404
Virginia Mccowen	https://camellia.iflora.cn/Cutivars/Detail?latin=Virginia%20Mccowen	redirect_404	https://camellia.iflora.cn/Error/Error404
Virginia Noel	https://camellia.iflora.cn/Cutivars/Detail?latin=Virginia%20Noel	redirect_404	https://camellia.iflora.cn/Error/Error404
Virginia R.	https://camellia.iflora.cn/Cutivars/Detail?latin=Virginia%20R.	redirect_404	https://camellia.iflora.cn/Error/Error404
Virginia R. Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=Virginia%20R.%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
W. H. Barnsley	https://camellia.iflora.cn/Cutivars/Detail?latin=W.%20H.%20Barnsley	redirect_404	https://camellia.iflora.cn/Error/Error404
W. H. Rish	https://camellia.iflora.cn/Cutivars/Detail?latin=W.%20H.%20Rish	redirect_404	https://camellia.iflora.cn/Error/Error404
W. P. Gilley Variegated	https://camellia.iflora.cn/Cutivars/Detail?latin=W.%20P.%20Gilley%20Variegated	redirect_404	https://camellia.iflora.cn/Error/Error404
Welcoming Spring Red	https://camellia.iflora.cn/Cutivars/Detail?latin=Welcoming%20Spring%20Red	redirect_404	https://camellia.iflora.cn/Error/Error404
Wendell's Dream	https://camellia.iflora.cn/Cutivars/Detail?latin=Wendell%27s%20Dream	redirect_404	https://camellia.iflora.cn/Error/Error404
Wendy Brown King	https://camellia.iflora.cn/Cutivars/Detail?latin=Wendy%20Brown%20King	redirect_404	https://camellia.iflora.cn/Error/Error404
Wenoing's Summer Dream	https://camellia.iflora.cn/Cutivars/Detail?latin=Wenoing%27S%20Summer%20Dream	redirect_404	https://camellia.iflora.cn/Error/Error404
Westlake Fragrant Lotus	https://camellia.iflora.cn/Cutivars/Detail?latin=Westlake%20Fragrant%20Lotus	redirect_404	https://camellia.iflora.cn/Error/Error404
White Lightening	https://camellia.iflora.cn/Cutivars/Detail?latin=White%20Lightening	redirect_404	https://camellia.iflora.cn/Error/Error404
White Pom Pom	https://camellia.iflora.cn/Cutivars/Detail?latin=White%20Pom%20Pom	redirect_404	https://camellia.iflora.cn/Error/Error404
Whoopee Red	https://camellia.iflora.cn/Cutivars/Detail?latin=Whoopee%20Red	redirect_404	https://camellia.iflora.cn/Error/Error404
Wild Form	https://camellia.iflora.cn/Cutivars/Detail?latin=Wild%20Form	redirect_404	https://camellia.iflora.cn/Error/Error404
Will Summersett	https://camellia.iflora.cn/Cutivars/Detail?latin=Will%20Summersett	redirect_404	https://camellia.iflora.cn/Error/Error404
William C. Cromley	https://camellia.iflora.cn/Cutivars/Detail?latin=William%20C.%20Cromley	redirect_404	https://camellia.iflora.cn/Error/Error404
William E. Colby	https://camellia.iflora.cn/Cutivars/Detail?latin=William%20E.%20Colby	redirect_404	https://camellia.iflora.cn/Error/Error404
William Jackson Pink	https://camellia.iflora.cn/Cutivars/Detail?latin=William%20Jackson%20Pink	redirect_404	https://camellia.iflora.cn/Error/Error404
Williamsii Semidouble	https://camellia.iflora.cn/Cutivars/Detail?latin=Williamsii%20Semidouble	redirect_404	https://camellia.iflora.cn/Error/Error404
Willow Wand	https://camellia.iflora.cn/Cutivars/Detail?latin=Willow%20Wand	redirect_404	https://camellia.iflora.cn/Error/Error404
Wilmer Stewart	https://camellia.iflora.cn/Cutivars/Detail?latin=Wilmer%20Stewart	redirect_404	https://camellia.iflora.cn/Error/Error404
Wings	https://camellia.iflora.cn/Cutivars/Detail?latin=Wings	redirect_404	https://camellia.iflora.cn/Error/Error404
Winter's Fily	https://camellia.iflora.cn/Cutivars/Detail?latin=Winter%27s%20Fily	redirect_404	https://camellia.iflora.cn/Error/Error404
Wyte Byda Twayla	https://camellia.iflora.cn/Cutivars/Detail?latin=Wyte%20Byda%20Twayla	redirect_404	https://camellia.iflora.cn/Error/Error404
Ye Ming Zu	https://camellia.iflora.cn/Cutivars/Detail?latin=Ye%20Ming%20Zu	redirect_404	https://camellia.iflora.cn/Error/Error404
Yeamans Hall	https://camellia.iflora.cn/Cutivars/Detail?latin=Yeamans%20Hall	redirect_404	https://camellia.iflora.cn/Error/Error404
Yellow And Purple	https://camellia.iflora.cn/Cutivars/Detail?latin=Yellow%20And%20Purple	redirect_404	https://camellia.iflora.cn/Error/Error404
Yiao Huang Wei Zi	https://camellia.iflora.cn/Cutivars/Detail?latin=Yiao%20Huang%20Wei%20Zi	redirect_404	https://camellia.iflora.cn/Error/Error404
Yiao Huang Weizi	https://camellia.iflora.cn/Cutivars/Detail?latin=Yiao%20Huang%20Weizi	redirect_404	https://camellia.iflora.cn/Error/Error404
Yifen Mudan	https://camellia.iflora.cn/Cutivars/Detail?latin=Yifen%20Mudan	redirect_404	https://camellia.iflora.cn/Error/Error404
Yingchun Hong	https://camellia.iflora.cn/Cutivars/Detail?latin=Yingchun%20Hong	redirect_404	https://camellia.iflora.cn/Error/Error404
Yobuko-Dori	https://camellia.iflora.cn/Cutivars/Detail?latin=Yobuko-Dori	redirect_404	https://camellia.iflora.cn/Error/Error404
Yohei-Haku	https://camellia.iflora.cn/Cutivars/Detail?latin=Yohei-Haku	redirect_404	https://camellia.iflora.cn/Error/Error404
Yoi Machi	https://camellia.iflora.cn/Cutivars/Detail?latin=Yoi%20Machi	redirect_404	https://camellia.iflora.cn/Error/Error404
Yona P. Dowdle	https://camellia.iflora.cn/Cutivars/Detail?latin=Yona%20P.%20Dowdle	redirect_404	https://camellia.iflora.cn/Error/Error404
Yuki Oguni	https://camellia.iflora.cn/Cutivars/Detail?latin=Yuki%20Oguni	redirect_404	https://camellia.iflora.cn/Error/Error404
Yuki-Botan (Snowish Peony)	https://camellia.iflora.cn/Cutivars/Detail?latin=Yuki-Botan%20%28Snowish%20Peony%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Yuki-Daruma	https://camellia.iflora.cn/Cutivars/Detail?latin=Yuki-Daruma	redirect_404	https://camellia.iflora.cn/Error/Error404
Yuki-Fujin	https://camellia.iflora.cn/Cutivars/Detail?latin=Yuki-Fujin	redirect_404	https://camellia.iflora.cn/Error/Error404
Yuki-Komachi	https://camellia.iflora.cn/Cutivars/Detail?latin=Yuki-Komachi	redirect_404	https://camellia.iflora.cn/Error/Error404
Yuki-Shiro	https://camellia.iflora.cn/Cutivars/Detail?latin=Yuki-Shiro	redirect_404	https://camellia.iflora.cn/Error/Error404
Yuki-Sugata	https://camellia.iflora.cn/Cutivars/Detail?latin=Yuki-Sugata	redirect_404	https://camellia.iflora.cn/Error/Error404
Yukimi-Guruma (Snow-Viewing Carriage)	https://camellia.iflora.cn/Cutivars/Detail?latin=Yukimi-Guruma%20%28Snow-Viewing%20Carriage%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Yulan's Summer Dream	https://camellia.iflora.cn/Cutivars/Detail?latin=Yulan%27s%20Summer%20Dream	redirect_404	https://camellia.iflora.cn/Error/Error404
Yuri-Shibhori (Lily Variegated)	https://camellia.iflora.cn/Cutivars/Detail?latin=Yuri-Shibhori%20%28Lily%20Variegated%29	redirect_404	https://camellia.iflora.cn/Error/Error404
Yuyake-Fuji	https://camellia.iflora.cn/Cutivars/Detail?latin=Yuyake-Fuji	redirect_404	https://camellia.iflora.cn/Error/Error404
Yvonne Amizonica	https://camellia.iflora.cn/Cutivars/Detail?latin=Yvonne%20Amizonica	redirect_404	https://camellia.iflora.cn/Error/Error404
Zelda Fitzgerald	https://camellia.iflora.cn/Cutivars/Detail?latin=Zelda%20Fitzgerald	redirect_404	https://camellia.iflora.cn/Error/Error404
Zhanoqun Lady	https://camellia.iflora.cn/Cutivars/Detail?latin=Zhanoqun%20Lady	redirect_404	https://camellia.iflora.cn/Error/Error404
Zhanqun Lady	https://camellia.iflora.cn/Cutivars/Detail?latin=Zhanqun%20Lady	redirect_404	https://camellia.iflora.cn/Error/Error404
Zi Pian	https://camellia.iflora.cn/Cutivars/Detail?latin=Zi%20Pian	redirect_404	https://camellia.iflora.cn/Error/Error404
Zina Marie	https://camellia.iflora.cn/Cutivars/Detail?latin=Zina%20Marie	redirect_404	https://camellia.iflora.cn/Error/Error404
Zuiko-Nishiki	https://camellia.iflora.cn/Cutivars/Detail?latin=Zuiko-Nishiki	redirect_404	https://camellia.iflora.cn/Error/Error404
